17:57:36[Sound][error]-sounds.json | individual_event_sounds | events | chest.close | Event name 'chest.close' is not a valid LevelSoundEvent

17:57:49[Scripting][verbose]-Plugin Discovered [Dragon sword] PackId [acdd5b56-7b7d-405b-bcdf-13e85e2beaaf_8.1.1] ModuleId [497ce0f6-6b3e-45b1-b4b3-f4529febec18]

17:57:49[Scripting][verbose]-Plugin [Dragon sword] - promoted [@minecraft/server] from [2.0.0] to [2.9.0] requested by [@minecraft/server-ui-bindings - 2.1.0].

17:57:49[Scripting][verbose]-Plugin [Dragon sword] - promoted [@minecraft/server-bindings] from [2.0.0] to [2.9.0] requested by [@minecraft/server - 2.0.0].

17:57:49[Scripting][warning]-[Glass Migration] Module loaded - Intelligent mapping mode

17:57:51[Sound][error]-sounds.json | individual_event_sounds | events | chest.close | Event name 'chest.close' is not a valid LevelSoundEvent

17:57:52[Blocks][warning]-minecraft:poppy | 'minecraft:poppy' | Invalid blockshape name.
17:58:04[Sound][inform]-No sound found for block type 'normal'

17:58:04[Sound][inform]-No sound found for block type 'normal'

17:58:04[Sound][inform]-No sound found for block type 'normal'

17:58:04[Sound][inform]-No sound found for block type 'normal'

17:58:04[Sound][inform]-No sound found for block type 'normal'

17:58:04[Sound][inform]-No sound found for block type 'stone'

17:58:04[Sound][inform]-No sound found for block type 'normal'

17:58:04[Sound][inform]-No sound found for block type 'normal'

17:58:05[Sound][inform]-No sound found for block type 'normal'

17:58:05[Sound][inform]-No sound found for block type 'normal'

17:58:05[Sound][inform]-No sound found for block type 'normal'

17:58:05[Sound][inform]-No sound found for block type 'stone'

17:58:05[Sound][inform]-No sound found for block type 'normal'

17:58:05[Sound][inform]-No sound found for block type 'normal'

17:58:05[Sound][inform]-No sound found for block type 'normal'

17:58:05[Sound][inform]-No sound found for block type 'normal'

17:58:05[Sound][inform]-No sound found for block type 'stone'

17:58:05[Sound][inform]-No sound found for block type 'normal'

17:58:05[Sound][inform]-No sound found for block type 'normal'

17:58:05[Sound][inform]-No sound found for block type 'normal'

17:58:05[Sound][inform]-No sound found for block type 'normal'

17:58:05[Sound][inform]-No sound found for block type 'normal'

17:58:05[Sound][inform]-No sound found for block type 'normal'

17:58:05[Sound][inform]-No sound found for block type 'normal'

17:58:05[Sound][inform]-No sound found for block type 'stone'

17:58:05[Sound][inform]-No sound found for block type 'normal'

17:58:06[Sound][inform]-No sound found for block type 'normal'

17:58:06[Sound][inform]-No sound found for block type 'normal'

17:58:06[Sound][inform]-No sound found for block type 'normal'

17:58:06[Sound][inform]-No sound found for block type 'normal'

17:58:06[Sound][inform]-No sound found for block type 'stone'

17:58:06[Sound][inform]-No sound found for block type 'normal'

17:58:06[Sound][inform]-No sound found for block type 'normal'

17:58:06[Sound][inform]-No sound found for block type 'normal'

17:58:06[Sound][inform]-No sound found for block type 'normal'

17:58:06[Sound][inform]-No sound found for block type 'normal'

17:58:06[Sound][inform]-No sound found for block type 'normal'

17:58:06[Sound][inform]-No sound found for block type 'normal'

17:58:06[Sound][inform]-No sound found for block type 'stone'

17:58:06[Sound][inform]-No sound found for block type 'normal'

17:58:07[Sound][inform]-No sound found for block type 'normal'

17:58:07[Sound][inform]-No sound found for block type 'stone'

17:58:07[Sound][inform]-No sound found for block type 'normal'

17:58:07[Sound][inform]-No sound found for block type 'normal'

17:58:07[Sound][inform]-No sound found for block type 'normal'

17:58:07[Sound][inform]-No sound found for block type 'normal'

17:58:07[Sound][inform]-No sound found for block type 'normal'

17:58:07[Sound][inform]-No sound found for block type 'stone'

17:58:07[Sound][inform]-No sound found for block type 'normal'

17:58:07[Sound][inform]-No sound found for block type 'normal'

17:58:07[Sound][inform]-No sound found for block type 'normal'

17:58:07[Sound][inform]-No sound found for block type 'normal'

17:58:07[Sound][inform]-No sound found for block type 'stone'

17:58:08[Sound][inform]-No sound found for block type 'normal'

17:58:08[Sound][inform]-No sound found for block type 'normal'

17:58:08[Sound][inform]-No sound found for block type 'normal'

17:58:08[Sound][inform]-No sound found for block type 'stone'

17:58:08[Sound][inform]-No sound found for block type 'normal'

17:58:08[Sound][inform]-No sound found for block type 'normal'

17:58:08[Sound][inform]-No sound found for block type 'normal'

17:58:08[Sound][inform]-No sound found for block type 'normal'

17:58:08[Sound][inform]-No sound found for block type 'stone'

17:58:08[Sound][inform]-No sound found for block type 'normal'

17:58:08[Sound][inform]-No sound found for block type 'normal'

17:58:08[Sound][inform]-No sound found for block type 'normal'

17:58:09[Sound][inform]-No sound found for block type 'stone'

17:58:09[Sound][inform]-No sound found for block type 'normal'

17:58:09[Sound][inform]-No sound found for block type 'normal'

17:58:09[Sound][inform]-No sound found for block type 'normal'

17:58:09[Sound][inform]-No sound found for block type 'stone'

17:58:09[Sound][inform]-No sound found for block type 'normal'

17:58:09[Sound][inform]-No sound found for block type 'normal'

17:58:09[Sound][inform]-No sound found for block type 'normal'

17:58:09[Sound][inform]-No sound found for block type 'normal'

17:58:09[Sound][inform]-No sound found for block type 'normal'

17:58:09[Sound][inform]-No sound found for block type 'stone'

17:58:10[Sound][inform]-No sound found for block type 'normal'

17:58:10[Sound][inform]-No sound found for block type 'normal'

17:58:10[Sound][inform]-No sound found for block type 'normal'

17:58:10[Sound][inform]-No sound found for block type 'normal'

17:58:10[Sound][inform]-No sound found for block type 'normal'

17:58:10[Sound][inform]-No sound found for block type 'stone'

17:58:10[Sound][inform]-No sound found for block type 'normal'

17:58:10[Sound][inform]-No sound found for block type 'normal'

17:58:10[Sound][inform]-No sound found for block type 'stone'

17:58:10[Sound][inform]-No sound found for block type 'normal'

17:58:10[Sound][inform]-No sound found for block type 'normal'

17:58:10[Sound][inform]-No sound found for block type 'normal'

17:58:10[Sound][inform]-No sound found for block type 'normal'

17:58:11[Sound][inform]-No sound found for block type 'normal'

17:58:11[Sound][inform]-No sound found for block type 'normal'

17:58:11[Sound][inform]-No sound found for block type 'stone'

17:58:11[Sound][inform]-No sound found for block type 'normal'

17:58:11[Sound][inform]-No sound found for block type 'normal'

17:58:11[Sound][inform]-No sound found for block type 'normal'

17:58:11[Sound][inform]-No sound found for block type 'normal'

17:58:11[Sound][inform]-No sound found for block type 'stone'

17:58:11[Sound][inform]-No sound found for block type 'normal'

17:58:11[Sound][inform]-No sound found for block type 'normal'

17:58:11[Sound][inform]-No sound found for block type 'normal'

17:58:11[Sound][inform]-No sound found for block type 'stone'

17:58:11[Sound][inform]-No sound found for block type 'normal'

17:58:11[Sound][inform]-No sound found for block type 'normal'

17:58:12[Sound][inform]-No sound found for block type 'normal'

17:58:12[Sound][inform]-No sound found for block type 'normal'

17:58:12[Sound][inform]-No sound found for block type 'normal'

17:58:12[Sound][inform]-No sound found for block type 'stone'

17:58:12[Sound][inform]-No sound found for block type 'normal'

17:58:12[Sound][inform]-No sound found for block type 'normal'

17:58:12[Sound][inform]-No sound found for block type 'normal'

17:58:12[Sound][inform]-No sound found for block type 'normal'

17:58:12[Sound][inform]-No sound found for block type 'normal'

17:58:12[Sound][inform]-No sound found for block type 'normal'

17:58:12[Sound][inform]-No sound found for block type 'stone'

17:58:12[Sound][inform]-No sound found for block type 'normal'

17:58:12[Sound][inform]-No sound found for block type 'normal'

17:58:13[Sound][inform]-No sound found for block type 'normal'

17:58:13[Sound][inform]-No sound found for block type 'normal'

17:58:13[Sound][inform]-No sound found for block type 'normal'

17:58:13[Sound][inform]-No sound found for block type 'normal'

17:58:13[Sound][inform]-No sound found for block type 'normal'

17:58:13[Sound][inform]-No sound found for block type 'normal'

17:58:13[Sound][inform]-No sound found for block type 'normal'

17:58:13[Sound][inform]-No sound found for block type 'normal'

17:58:13[Sound][inform]-No sound found for block type 'normal'

17:58:13[Sound][inform]-No sound found for block type 'normal'

17:58:13[Sound][inform]-No sound found for block type 'normal'

17:58:14[Sound][inform]-No sound found for block type 'normal'

17:58:14[Sound][inform]-No sound found for block type 'normal'

17:58:14[Sound][inform]-No sound found for block type 'normal'

17:58:14[Sound][inform]-No sound found for block type 'normal'

17:58:14[Sound][inform]-No sound found for block type 'normal'

17:58:14[Sound][inform]-No sound found for block type 'normal'

17:58:14[Sound][inform]-No sound found for block type 'normal'

17:58:14[Sound][inform]-No sound found for block type 'normal'

17:58:15[Sound][inform]-No sound found for block type 'normal'

17:58:15[Sound][inform]-No sound found for block type 'normal'

17:58:15[Sound][inform]-No sound found for block type 'normal'

17:58:15[Sound][inform]-No sound found for block type 'normal'

17:58:15[Sound][inform]-No sound found for block type 'normal'

17:58:15[Sound][inform]-No sound found for block type 'normal'

17:58:15[Sound][inform]-No sound found for block type 'normal'

17:58:15[Sound][inform]-No sound found for block type 'normal'

17:58:15[Sound][inform]-No sound found for block type 'normal'

17:58:16[Sound][inform]-No sound found for block type 'normal'

17:58:16[Sound][inform]-No sound found for block type 'normal'

17:58:16[Sound][inform]-No sound found for block type 'normal'

17:58:16[Sound][inform]-No sound found for block type 'normal'

17:58:16[Sound][inform]-No sound found for block type 'normal'

17:58:17[Sound][inform]-No sound found for block type 'normal'

17:58:17[Sound][inform]-No sound found for block type 'normal'

17:58:17[Sound][inform]-No sound found for block type 'normal'

17:58:17[Sound][inform]-No sound found for block type 'normal'

17:58:17[Sound][inform]-No sound found for block type 'normal'

17:58:18[Sound][inform]-No sound found for block type 'normal'

17:58:18[Sound][inform]-No sound found for block type 'normal'

17:58:18[Sound][inform]-No sound found for block type 'normal'

17:58:18[Sound][inform]-No sound found for block type 'normal'

17:58:18[Sound][inform]-No sound found for block type 'normal'

17:58:19[Sound][inform]-No sound found for block type 'normal'

17:58:19[Sound][inform]-No sound found for block type 'normal'

17:58:19[Sound][inform]-No sound found for block type 'normal'

17:58:19[Sound][inform]-No sound found for block type 'normal'

17:58:19[Sound][inform]-No sound found for block type 'normal'

17:58:20[Sound][inform]-No sound found for block type 'normal'

17:58:20[Sound][inform]-No sound found for block type 'normal'

17:58:20[Sound][inform]-No sound found for block type 'normal'

17:58:20[Sound][inform]-No sound found for block type 'normal'

17:58:20[Sound][inform]-No sound found for block type 'normal'

17:58:21[Sound][inform]-No sound found for block type 'normal'

17:58:21[Sound][inform]-No sound found for block type 'normal'

17:58:21[Sound][inform]-No sound found for block type 'normal'

17:58:21[Sound][inform]-No sound found for block type 'normal'

17:58:22[Sound][inform]-No sound found for block type 'normal'

17:58:22[Sound][inform]-No sound found for block type 'normal'

17:58:22[Sound][inform]-No sound found for block type 'normal'

17:58:22[Sound][inform]-No sound found for block type 'normal'

17:58:22[Sound][inform]-No sound found for block type 'normal'

17:58:22[Sound][inform]-No sound found for block type 'normal'

17:58:23[Sound][inform]-No sound found for block type 'normal'

17:58:23[Sound][inform]-No sound found for block type 'normal'

17:58:23[Sound][inform]-No sound found for block type 'normal'

17:58:23[Sound][inform]-No sound found for block type 'normal'

17:58:24[Sound][inform]-No sound found for block type 'normal'

17:58:24[Sound][inform]-No sound found for block type 'normal'

17:58:24[Sound][inform]-No sound found for block type 'normal'

17:58:24[Sound][inform]-No sound found for block type 'normal'

17:58:24[Sound][inform]-No sound found for block type 'normal'

17:58:24[Sound][inform]-No sound found for block type 'normal'

17:58:24[Sound][inform]-No sound found for block type 'normal'

17:58:24[Sound][inform]-No sound found for block type 'normal'

17:58:24[Sound][inform]-No sound found for block type 'normal'

17:58:24[Sound][inform]-No sound found for block type 'normal'

17:58:24[Sound][inform]-No sound found for block type 'normal'

17:58:25[Sound][inform]-No sound found for block type 'normal'

17:58:25[Sound][inform]-No sound found for block type 'normal'

17:58:25[Sound][inform]-No sound found for block type 'normal'

17:58:25[Sound][inform]-No sound found for block type 'normal'

17:58:25[Sound][inform]-No sound found for block type 'normal'

17:58:25[Sound][inform]-No sound found for block type 'normal'

17:58:25[Sound][inform]-No sound found for block type 'normal'

17:58:26[Sound][inform]-No sound found for block type 'normal'

17:58:26[Sound][inform]-No sound found for block type 'normal'

17:58:26[Sound][inform]-No sound found for block type 'normal'

17:58:26[Sound][inform]-No sound found for block type 'normal'

17:58:26[Sound][inform]-No sound found for block type 'normal'

17:58:27[Sound][inform]-No sound found for block type 'normal'

17:58:27[Sound][inform]-No sound found for block type 'normal'

17:58:27[Sound][inform]-No sound found for block type 'normal'

17:58:27[Sound][inform]-No sound found for block type 'normal'

17:58:27[Sound][inform]-No sound found for block type 'normal'

17:58:27[Sound][inform]-No sound found for block type 'normal'

17:58:27[Sound][inform]-No sound found for block type 'normal'

17:58:27[Sound][inform]-No sound found for block type 'normal'

17:58:27[Sound][inform]-No sound found for block type 'normal'

17:58:28[Sound][inform]-No sound found for block type 'normal'

17:58:28[Sound][inform]-No sound found for block type 'normal'

17:58:28[Sound][inform]-No sound found for block type 'normal'

17:58:29[Sound][inform]-No sound found for block type 'normal'

17:58:29[Sound][inform]-No sound found for block type 'normal'

17:58:30[Sound][inform]-No sound found for block type 'normal'

17:58:30[Sound][inform]-No sound found for block type 'normal'

17:58:30[Sound][inform]-No sound found for block type 'normal'

17:58:30[Sound][inform]-No sound found for block type 'normal'

17:58:31[Sound][inform]-No sound found for block type 'normal'

17:58:31[Sound][inform]-No sound found for block type 'normal'

17:58:31[Sound][inform]-No sound found for block type 'normal'

17:58:31[Sound][inform]-No sound found for block type 'normal'

17:58:32[Sound][inform]-No sound found for block type 'normal'

17:58:32[Sound][inform]-No sound found for block type 'normal'

17:58:32[Sound][inform]-No sound found for block type 'normal'

17:58:33[Sound][inform]-No sound found for block type 'normal'

17:58:33[Sound][inform]-No sound found for block type 'normal'

17:58:33[Sound][inform]-No sound found for block type 'normal'

17:58:33[Sound][inform]-No sound found for block type 'normal'

17:58:33[Sound][inform]-No sound found for block type 'normal'

17:58:34[Sound][inform]-No sound found for block type 'normal'

17:58:34[Sound][inform]-No sound found for block type 'normal'

17:58:34[Sound][inform]-No sound found for block type 'normal'

17:58:34[Sound][inform]-No sound found for block type 'normal'

17:58:34[Sound][inform]-No sound found for block type 'normal'

17:58:35[Sound][inform]-No sound found for block type 'normal'

17:58:35[Sound][inform]-No sound found for block type 'normal'

17:58:35[Sound][inform]-No sound found for block type 'normal'

17:58:35[Sound][inform]-No sound found for block type 'normal'

17:58:36[Sound][inform]-No sound found for block type 'normal'

17:58:36[Sound][inform]-No sound found for block type 'normal'

17:58:36[Sound][inform]-No sound found for block type 'normal'

17:58:36[Sound][inform]-No sound found for block type 'normal'

17:58:37[Sound][inform]-No sound found for block type 'normal'

17:58:37[Sound][inform]-No sound found for block type 'normal'

17:58:37[Sound][inform]-No sound found for block type 'normal'

17:58:38[Sound][inform]-No sound found for block type 'normal'

17:58:38[Sound][inform]-No sound found for block type 'normal'

17:58:38[Sound][inform]-No sound found for block type 'normal'

17:58:38[Sound][inform]-No sound found for block type 'normal'

17:58:38[Sound][inform]-No sound found for block type 'normal'

17:58:38[Sound][inform]-No sound found for block type 'normal'

17:58:39[Sound][inform]-No sound found for block type 'normal'

17:58:39[Sound][inform]-No sound found for block type 'normal'

17:58:39[Sound][inform]-No sound found for block type 'normal'

17:58:40[Sound][inform]-No sound found for block type 'normal'

17:58:40[Sound][inform]-No sound found for block type 'normal'

17:58:41[Sound][inform]-No sound found for block type 'normal'

17:58:41[Sound][inform]-No sound found for block type 'normal'

17:58:42[Sound][inform]-No sound found for block type 'normal'

17:58:42[Sound][inform]-No sound found for block type 'normal'

17:58:43[Sound][inform]-No sound found for block type 'normal'

17:58:43[Sound][inform]-No sound found for block type 'normal'

17:58:43[Sound][inform]-No sound found for block type 'normal'

17:58:43[Sound][inform]-No sound found for block type 'normal'

17:58:43[Sound][inform]-No sound found for block type 'normal'

17:58:43[Sound][inform]-No sound found for block type 'normal'

17:58:44[Sound][inform]-No sound found for block type 'normal'

17:58:44[Sound][inform]-No sound found for block type 'normal'

17:58:44[Sound][inform]-No sound found for block type 'normal'

17:58:44[Sound][inform]-No sound found for block type 'normal'

17:58:44[Sound][inform]-No sound found for block type 'normal'

17:58:44[Sound][inform]-No sound found for block type 'normal'

17:58:44[Sound][inform]-No sound found for block type 'normal'

17:58:45[Sound][inform]-No sound found for block type 'normal'

17:58:45[Sound][inform]-No sound found for block type 'normal'

17:58:45[Sound][inform]-No sound found for block type 'normal'

17:58:45[Sound][inform]-No sound found for block type 'normal'

17:58:45[Sound][inform]-No sound found for block type 'normal'

17:58:45[Sound][inform]-No sound found for block type 'normal'

17:58:45[Sound][inform]-No sound found for block type 'normal'

17:58:45[Sound][inform]-No sound found for block type 'normal'

17:58:46[Sound][inform]-No sound found for block type 'normal'

17:58:46[Sound][inform]-No sound found for block type 'normal'

17:58:46[Sound][inform]-No sound found for block type 'normal'

17:58:46[Sound][inform]-No sound found for block type 'normal'

17:58:46[Sound][inform]-No sound found for block type 'normal'

